Adresse,Nom,Type,Commentaire,Adresse_ABS,Fonction,Categorie,Unité
153.2,Vi_pic_7300_fk04,BOOL,Touche de fonction F4 de l'écran 7300 Sans fonction 45,%DB109.DBX153.2,Sans fonction,Télésignal,
153.3,Vi_pic_7300_fk05,BOOL,Touche de fonction F5 de l'écran 7300 Sans fonction 45,%DB109.DBX153.3,Sans fonction,Télésignal,
153.4,Vi_pic_7300_fk06,BOOL,Touche de fonction F6 de l'écran 7300 Sans fonction 46,%DB109.DBX153.4,Sans fonction,Télésignal,
153.5,Vi_pic_7300_fk07,BOOL,Touche de fonction F7 de l'écran 7300 Sans fonction 47,%DB109.DBX153.5,Sans fonction,Télésignal,
153.6,Vi_pic_7300_fk08,BOOL,Touche de fonction F8 de l'écran 7300 Sans fonction 47,%DB109.DBX153.6,Sans fonction,Télésignal,
153.7,Vi_pic_7300_fk09,BOOL,Touche de fonction F9 de l'écran 7300 Sans fonction 46,%DB109.DBX153.7,Sans fonction,Télésignal,
154.0,Vi_pic_7300_fk10,BOOL,Touche de fonction F10 de l'écran 7300 Sans fonction 46,%DB109.DBX154.0,Sans fonction,Télésignal,
154.1,Vi_pic_7500_fk01,BOOL,Touche de fonction F1 de l'écran 7500 Sans fonction 46,%DB109.DBX154.1,Sans fonction,Télésignal,
154.2,Vi_pic_7500_fk02,BOOL,Touche de fonction F2 de l'écran 7500 Sans fonction 45,%DB109.DBX154.2,Sans fonction,Télésignal,
154.3,Vi_pic_7500_fk03,BOOL,Touche de fonction F3 de l'écran 7500 Sans fonction 45,%DB109.DBX154.3,Sans fonction,Télésignal,
154.4,Vi_pic_7500_fk04,BOOL,Touche de fonction F4 de l'écran 7500 Sans fonction 46,%DB109.DBX154.4,Sans fonction,Télésignal,
154.5,Vi_pic_7500_fk05,BOOL,Touche de fonction F5 de l'écran 7500 Sans fonction 46,%DB109.DBX154.5,Sans fonction,Télésignal,
154.6,Vi_pic_7500_fk06,BOOL,Touche de fonction F6 de l'écran 7500 Sans fonction 47,%DB109.DBX154.6,Sans fonction,Télésignal,
154.7,Vi_pic_7500_fk07,BOOL,Touche de fonction F7 de l'écran 7500 Sans fonction 48,%DB109.DBX154.7,Sans fonction,Télésignal,
155.0,Vi_pic_7500_fk08,BOOL,Touche de fonction F8 de l'écran 7500 Sans fonction 48,%DB109.DBX155.0,Sans fonction,Télésignal,
155.1,Vi_pic_7500_fk09,BOOL,Touche de fonction F9 de l'écran 7500 Sans fonction 47,%DB109.DBX155.1,Sans fonction,Télésignal,
155.2,Vi_pic_7500_fk10,BOOL,Touche de fonction F10 de l'écran 7500 Sans fonction 47,%DB109.DBX155.2,Sans fonction,Télésignal,
155.3,Vi_pic_7600_fk01,BOOL,Touche de fonction F1 de l'écran 7600 Sans fonction 47,%DB109.DBX155.3,Sans fonction,Télésignal,
155.4,Vi_pic_7600_fk02,BOOL,Touche de fonction F2 de l'écran 7600 Sans fonction 46,%DB109.DBX155.4,Sans fonction,Télésignal,
155.5,Vi_pic_7600_fk03,BOOL,Touche de fonction F3 de l'écran 7600 Sans fonction 46,%DB109.DBX155.5,Sans fonction,Télésignal,
155.6,Vi_pic_7600_fk04,BOOL,Touche de fonction F4 de l'écran 7600 Sans fonction 47,%DB109.DBX155.6,Sans fonction,Télésignal,
155.7,Vi_pic_7600_fk05,BOOL,Touche de fonction F5 de l'écran 7600 Sans fonction 47,%DB109.DBX155.7,Sans fonction,Télésignal,
156.0,Vi_pic_7600_fk06,BOOL,Touche de fonction F6 de l'écran 7600 Sans fonction 48,%DB109.DBX156.0,Sans fonction,Télésignal,
156.1,Vi_pic_7600_fk07,BOOL,Touche de fonction F7 de l'écran 7600 Sans fonction 49,%DB109.DBX156.1,Sans fonction,Télésignal,
156.2,Vi_pic_7600_fk08,BOOL,Touche de fonction F8 de l'écran 7600 Sans fonction 49,%DB109.DBX156.2,Sans fonction,Télésignal,
156.3,Vi_pic_7600_fk09,BOOL,Touche de fonction F9 de l'écran 7600 Sans fonction 48,%DB109.DBX156.3,Sans fonction,Télésignal,
156.4,Vi_pic_7600_fk10,BOOL,Touche de fonction F10 de l'écran 7600 Sans fonction 48,%DB109.DBX156.4,Sans fonction,Télésignal,
156.5,Vi_pic_7660_fk01,BOOL,Touche de fonction F1 de l’écran 7660 Sans fonction 48,%DB109.DBX156.5,Sans fonction,Télésignal,
156.6,Vi_pic_7660_fk02,BOOL,Touche de fonction F2 de l’écran 7660 Sans fonction 47,%DB109.DBX156.6,Sans fonction,Télésignal,
156.7,Vi_pic_7660_fk03,BOOL,Touche de fonction F3 de l’écran 7660 Sans fonction 47,%DB109.DBX156.7,Sans fonction,Télésignal,
157.0,Vi_pic_7660_fk04,BOOL,Touche de fonction F4 de l’écran 7660 Sans fonction 48,%DB109.DBX157.0,Sans fonction,Télésignal,
157.1,Vi_pic_7660_fk05,BOOL,Touche de fonction F5 de l’écran 7660 Sans fonction 48,%DB109.DBX157.1,Sans fonction,Télésignal,
157.2,Vi_pic_7660_fk06,BOOL,Touche de fonction F6 de l’écran 7660 Sans fonction 49,%DB109.DBX157.2,Sans fonction,Télésignal,
157.3,Vi_pic_7660_fk07,BOOL,Touche de fonction F7 de l’écran 7660 Sans fonction 50,%DB109.DBX157.3,Sans fonction,Télésignal,
157.4,Vi_pic_7660_fk08,BOOL,Touche de fonction F8 de l’écran 7660 Sans fonction 50,%DB109.DBX157.4,Sans fonction,Télésignal,
157.5,Vi_pic_7660_fk09,BOOL,Touche de fonction F9 de l’écran 7660 Sans fonction 49,%DB109.DBX157.5,Sans fonction,Télésignal,
157.6,Vi_pic_7660_fk10,BOOL,Touche de fonction F10 de l’écran 7660 Sans fonction 49,%DB109.DBX157.6,Sans fonction,Télésignal,
157.7,Vi_pic_7670_fk01,BOOL,Touche de fonction F1 de l’écran 7670 Sans fonction 49,%DB109.DBX157.7,Sans fonction,Télésignal,
158.0,Vi_pic_7670_fk02,BOOL,Touche de fonction F2 de l’écran 7670 Sans fonction 48,%DB109.DBX158.0,Sans fonction,Télésignal,
158.1,Vi_pic_7670_fk03,BOOL,Touche de fonction F3 de l’écran 7670 Sans fonction 48,%DB109.DBX158.1,Sans fonction,Télésignal,
158.2,Vi_pic_7670_fk04,BOOL,Touche de fonction F4 de l’écran 7670 Sans fonction 49,%DB109.DBX158.2,Sans fonction,Télésignal,
158.3,Vi_pic_7670_fk05,BOOL,Touche de fonction F5 de l’écran 7670 Sans fonction 49,%DB109.DBX158.3,Sans fonction,Télésignal,
158.4,Vi_pic_7670_fk06,BOOL,Touche de fonction F6 de l’écran 7670 Sans fonction 50,%DB109.DBX158.4,Sans fonction,Télésignal,
158.5,Vi_pic_7670_fk07,BOOL,Touche de fonction F7 de l’écran 7670 Sans fonction 51,%DB109.DBX158.5,Sans fonction,Télésignal,
158.6,Vi_pic_7670_fk08,BOOL,Touche de fonction F8 de l’écran 7670 Sans fonction 51,%DB109.DBX158.6,Sans fonction,Télésignal,
158.7,Vi_pic_7670_fk09,BOOL,Touche de fonction F9 de l’écran 7670 Sans fonction 50,%DB109.DBX158.7,Sans fonction,Télésignal,
159.0,Vi_pic_7670_fk10,BOOL,Touche de fonction F10 de l’écran 7670 Sans fonction 50,%DB109.DBX159.0,Sans fonction,Télésignal,
159.1,Vi_pic_7700_fk01,BOOL,Touche de fonction F1 de l'écran 7700 Sans fonction 50,%DB109.DBX159.1,Sans fonction,Télésignal,
159.2,Vi_pic_7700_fk02,BOOL,Touche de fonction F2 de l'écran 7700 Sans fonction 49,%DB109.DBX159.2,Sans fonction,Télésignal,
159.3,Vi_pic_7700_fk03,BOOL,Touche de fonction F3 de l'écran 7700 Sans fonction 49,%DB109.DBX159.3,Sans fonction,Télésignal,
159.4,Vi_pic_7700_fk04,BOOL,Touche de fonction F4 de l'écran 7700 Sans fonction 50,%DB109.DBX159.4,Sans fonction,Télésignal,
159.5,Vi_pic_7700_fk05,BOOL,Touche de fonction F5 de l'écran 7700 Sans fonction 50,%DB109.DBX159.5,Sans fonction,Télésignal,
159.6,Vi_pic_7700_fk06,BOOL,Touche de fonction F6 de l'écran 7700 Sans fonction 51,%DB109.DBX159.6,Sans fonction,Télésignal,
159.7,Vi_pic_7700_fk07,BOOL,Touche de fonction F7 de l'écran 7700 Sans fonction 52,%DB109.DBX159.7,Sans fonction,Télésignal,
160.0,Vi_pic_7700_fk08,BOOL,Touche de fonction F8 de l'écran 7700 Sans fonction 52,%DB109.DBX160.0,Sans fonction,Télésignal,
160.1,Vi_pic_7700_fk09,BOOL,Touche de fonction F9 de l'écran 7700 Sans fonction 51,%DB109.DBX160.1,Sans fonction,Télésignal,
160.2,Vi_pic_7700_fk10,BOOL,Touche de fonction F10 de l'écran 7700 Sans fonction 51,%DB109.DBX160.2,Sans fonction,Télésignal,
160.3,Vi_pic_7800_fk01,BOOL,Touche de fonction F1 de l'écran 7800 Sans fonction 51,%DB109.DBX160.3,Sans fonction,Télésignal,
160.4,Vi_pic_7800_fk02,BOOL,Touche de fonction F2 de l'écran 7800 Sans fonction 50,%DB109.DBX160.4,Sans fonction,Télésignal,
160.5,Vi_pic_7800_fk03,BOOL,Touche de fonction F3 de l'écran 7800 Sans fonction 50,%DB109.DBX160.5,Sans fonction,Télésignal,
160.6,Vi_pic_7800_fk04,BOOL,Touche de fonction F4 de l'écran 7800 P DWON Sans fonction,%DB109.DBX160.6,Sans fonction,Télésignal,
160.7,Vi_pic_7800_fk05,BOOL,Touche de fonction F5 de l'écran 7800 Sans fonction 51,%DB109.DBX160.7,Sans fonction,Télésignal,
161.0,Vi_pic_7800_fk06,BOOL,Touche de fonction F6 de l'écran 7800 w C mw Sans fonction,%DB109.DBX161.0,Sans fonction,Télésignal,
161.1,Vi_pic_7800_fk07,BOOL,Touche de fonction F7 de l'écran 7800 w Sans fonction,%DB109.DBX161.1,Sans fonction,Télésignal,
161.2,Vi_pic_7800_fk08,BOOL,Touche de fonction F8 de l'écran 7800 Sans fonction 53,%DB109.DBX161.2,Sans fonction,Télésignal,
161.3,Vi_pic_7800_fk09,BOOL,Touche de fonction F9 de l'écran 7800 Sans fonction 52,%DB109.DBX161.3,Sans fonction,Télésignal,
161.4,Vi_pic_7800_fk10,BOOL,Touche de fonction F10 de l'écran 7800 Sans fonction 52,%DB109.DBX161.4,Sans fonction,Télésignal,
161.5,Vi_pic_7810_fk01,BOOL,Touche de fonction F1 de l'écran 7810 Sans fonction 52,%DB109.DBX161.5,Sans fonction,Télésignal,
161.6,Vi_pic_7810_fk02,BOOL,Touche de fonction F2 de l'écran 7810 Sans fonction 51,%DB109.DBX161.6,Sans fonction,Télésignal,
161.7,Vi_pic_7810_fk03,BOOL,Touche de fonction F3 de l'écran 7810 Sans fonction 51,%DB109.DBX161.7,Sans fonction,Télésignal,
162.0,Vi_pic_7810_fk04,BOOL,Touche de fonction F4 de l'écran 7810 Sans fonction 51,%DB109.DBX162.0,Sans fonction,Télésignal,
162.1,Vi_pic_7810_fk05,BOOL,Touche de fonction F5 de l'écran 7810 Sans fonction 52,%DB109.DBX162.1,Sans fonction,Télésignal,
162.2,Vi_pic_7810_fk06,BOOL,Touche de fonction F6 de l'écran 7810 Sans fonction 52,%DB109.DBX162.2,Sans fonction,Télésignal,
162.3,Vi_pic_7810_fk07,BOOL,Touche de fonction F7 de l'écran 7810 Sans fonction 53,%DB109.DBX162.3,Sans fonction,Télésignal,
162.4,Vi_pic_7810_fk08,BOOL,Touche de fonction F8 de l'écran 7810 Sans fonction 54,%DB109.DBX162.4,Sans fonction,Télésignal,
162.5,Vi_pic_7810_fk09,BOOL,Touche de fonction F9 de l'écran 7810 Sans fonction 53,%DB109.DBX162.5,Sans fonction,Télésignal,
162.6,Vi_pic_7810_fk10,BOOL,Touche de fonction F10 de l'écran 7810 Sans fonction 53,%DB109.DBX162.6,Sans fonction,Télésignal,
162.7,Vi_pic_7820_fk01,BOOL,Touche de fonction F1 de l'écran 7820 Sans fonction 53,%DB109.DBX162.7,Sans fonction,Télésignal,
163.0,Vi_pic_7820_fk02,BOOL,Touche de fonction F2 de l'écran 7820 Sans fonction 52,%DB109.DBX163.0,Sans fonction,Télésignal,
163.1,Vi_pic_7820_fk03,BOOL,Touche de fonction F3 de l'écran 7820 Sans fonction 52,%DB109.DBX163.1,Sans fonction,Télésignal,
163.2,Vi_pic_7820_fk04,BOOL,Touche de fonction F4 de l'écran 7820 Sans fonction 52,%DB109.DBX163.2,Sans fonction,Télésignal,
163.3,Vi_pic_7820_fk05,BOOL,Touche de fonction F5 de l'écran 7820 Sans fonction 53,%DB109.DBX163.3,Sans fonction,Télésignal,
163.4,Vi_pic_7820_fk06,BOOL,Touche de fonction F6 de l'écran 7820 Sans fonction 53,%DB109.DBX163.4,Sans fonction,Télésignal,
163.5,Vi_pic_7820_fk07,BOOL,Touche de fonction F7 de l'écran 7820 Sans fonction 54,%DB109.DBX163.5,Sans fonction,Télésignal,
163.6,Vi_pic_7820_fk08,BOOL,Touche de fonction F8 de l'écran 7820 Sans fonction 55,%DB109.DBX163.6,Sans fonction,Télésignal,
163.7,Vi_pic_7820_fk09,BOOL,Touche de fonction F9 de l'écran 7820 Sans fonction 54,%DB109.DBX163.7,Sans fonction,Télésignal,
164.0,Vi_pic_7820_fk10,BOOL,Touche de fonction F10 de l'écran 7820 Sans fonction 54,%DB109.DBX164.0,Sans fonction,Télésignal,
164.1,Vi_pic_7860_fk01,BOOL,Touche de fonction F1 de l'écran 7860 Sans fonction 54,%DB109.DBX164.1,Sans fonction,Télésignal,
164.2,Vi_pic_7860_fk02,BOOL,Touche de fonction F2 de l'écran 7860 Sans fonction 53,%DB109.DBX164.2,Sans fonction,Télésignal,
164.3,Vi_pic_7860_fk03,BOOL,Touche de fonction F3 de l'écran 7860 Sans fonction 53,%DB109.DBX164.3,Sans fonction,Télésignal,
164.4,Vi_pic_7860_fk04,BOOL,Touche de fonction F4 de l'écran 7860 Sans fonction 53,%DB109.DBX164.4,Sans fonction,Télésignal,
164.5,Vi_pic_7860_fk05,BOOL,Touche de fonction F5 de l'écran 7860 Sans fonction 54,%DB109.DBX164.5,Sans fonction,Télésignal,
164.6,Vi_pic_7860_fk06,BOOL,Touche de fonction F6 de l'écran 7860 Sans fonction 54,%DB109.DBX164.6,Sans fonction,Télésignal,
164.7,Vi_pic_7860_fk07,BOOL,Touche de fonction F7 de l'écran 7860 Sans fonction 55,%DB109.DBX164.7,Sans fonction,Télésignal,
165.0,Vi_pic_7860_fk08,BOOL,Touche de fonction F8 de l'écran 7860 Sans fonction 56,%DB109.DBX165.0,Sans fonction,Télésignal,
165.1,Vi_pic_7860_fk09,BOOL,Touche de fonction F9 de l'écran 7860 Sans fonction 55,%DB109.DBX165.1,Sans fonction,Télésignal,
165.2,Vi_pic_7860_fk10,BOOL,Touche de fonction F10 de l'écran 7860 Sans fonction 55,%DB109.DBX165.2,Sans fonction,Télésignal,
165.3,Vi_pic_7870_fk01,BOOL,Touche de fonction F1 de l'écran 7870 Sans fonction 55,%DB109.DBX165.3,Sans fonction,Télésignal,
165.4,Vi_pic_7870_fk02,BOOL,Touche de fonction F2 de l'écran 7870 Sans fonction 54,%DB109.DBX165.4,Sans fonction,Télésignal,
165.5,Vi_pic_7870_fk03,BOOL,Touche de fonction F3 de l'écran 7870 Sans fonction 54,%DB109.DBX165.5,Sans fonction,Télésignal,
165.6,Vi_pic_7870_fk04,BOOL,Touche de fonction F4 de l'écran 7870 Sans fonction 54,%DB109.DBX165.6,Sans fonction,Télésignal,
165.7,Vi_pic_7870_fk05,BOOL,Touche de fonction F5 de l'écran 7870 Sans fonction 55,%DB109.DBX165.7,Sans fonction,Télésignal,
166.0,Vi_pic_7870_fk06,BOOL,Touche de fonction F6 de l'écran 7870 Sans fonction 55,%DB109.DBX166.0,Sans fonction,Télésignal,
166.1,Vi_pic_7870_fk07,BOOL,Touche de fonction F7 de l'écran 7870 Sans fonction 56,%DB109.DBX166.1,Sans fonction,Télésignal,
166.2,Vi_pic_7870_fk08,BOOL,Touche de fonction F8 de l'écran 7870 Sans fonction 57,%DB109.DBX166.2,Sans fonction,Télésignal,
166.3,Vi_pic_7870_fk09,BOOL,Touche de fonction F9 de l'écran 7870 Sans fonction 56,%DB109.DBX166.3,Sans fonction,Télésignal,
166.4,Vi_pic_7870_fk10,BOOL,Touche de fonction F10 de l'écran 7870 Sans fonction 56,%DB109.DBX166.4,Sans fonction,Télésignal,
166.5,Vi_pic_7900_fk01,BOOL,Touche de fonction F1 de l'écran 7900 Sans fonction 56,%DB109.DBX166.5,Sans fonction,Télésignal,
166.6,Vi_pic_7900_fk02,BOOL,Touche de fonction F2 de l'écran 7900 Sans fonction 55,%DB109.DBX166.6,Sans fonction,Télésignal,
166.7,Vi_pic_7900_fk03,BOOL,Touche de fonction F3 de l'écran 7900 Sans fonction 55,%DB109.DBX166.7,Sans fonction,Télésignal,
167.0,Vi_pic_7900_fk04,BOOL,Touche de fonction F4 de l'écran 7900 Sans fonction 55,%DB109.DBX167.0,Sans fonction,Télésignal,
167.1,Vi_pic_7900_fk05,BOOL,Touche de fonction F5 de l'écran 7900 Sans fonction 56,%DB109.DBX167.1,Sans fonction,Télésignal,
167.2,Vi_pic_7900_fk06,BOOL,Touche de fonction F6 de l'écran 7900 Sans fonction 56,%DB109.DBX167.2,Sans fonction,Télésignal,
167.3,Vi_pic_7900_fk07,BOOL,Touche de fonction F7 de l'écran 7900 Sans fonction 57,%DB109.DBX167.3,Sans fonction,Télésignal,
167.4,Vi_pic_7900_fk08,BOOL,Touche de fonction F8 de l'écran 7900 Sans fonction 58,%DB109.DBX167.4,Sans fonction,Télésignal,
167.5,Vi_pic_7900_fk09,BOOL,Touche de fonction F9 de l'écran 7900 Sans fonction 57,%DB109.DBX167.5,Sans fonction,Télésignal,
167.6,Vi_pic_7900_fk10,BOOL,Touche de fonction F10 de l'écran 7900 Sans fonction 57,%DB109.DBX167.6,Sans fonction,Télésignal,
167.7,Vi_pic_7950_fk01,BOOL,Touche de fonction F1 de l'écran 7950 Sans fonction 57,%DB109.DBX167.7,Sans fonction,Télésignal,
168.0,Vi_pic_7950_fk02,BOOL,Touche de fonction F2 de l'écran 7950 Sans fonction 56,%DB109.DBX168.0,Sans fonction,Télésignal,
168.1,Vi_pic_7950_fk03,BOOL,Touche de fonction F3 de l'écran 7950 Sans fonction 56,%DB109.DBX168.1,Sans fonction,Télésignal,
168.2,Vi_pic_7950_fk04,BOOL,Touche de fonction F4 de l'écran 7950 Sans fonction 56,%DB109.DBX168.2,Sans fonction,Télésignal,
168.3,Vi_pic_7950_fk05,BOOL,Touche de fonction F5 de l'écran 7950 Sans fonction 57,%DB109.DBX168.3,Sans fonction,Télésignal,
168.4,Vi_pic_7950_fk06,BOOL,Touche de fonction F6 de l'écran 7950 Sans fonction 57,%DB109.DBX168.4,Sans fonction,Télésignal,
168.5,Vi_pic_7950_fk07,BOOL,Touche de fonction F7 de l'écran 7950 Sans fonction 58,%DB109.DBX168.5,Sans fonction,Télésignal,
168.6,Vi_pic_7950_fk08,BOOL,Touche de fonction F8 de l'écran 7950 Sans fonction 59,%DB109.DBX168.6,Sans fonction,Télésignal,
168.7,Vi_pic_7950_fk09,BOOL,Touche de fonction F9 de l'écran 7950 Sans fonction 58,%DB109.DBX168.7,Sans fonction,Télésignal,
169.0,Vi_pic_7950_fk10,BOOL,Touche de fonction F10 de l'écran 7950 Sans fonction 58,%DB109.DBX169.0,Sans fonction,Télésignal,
169.1,Vi_pic_8000_fk01,BOOL,Touche de fonction F1 de l'écran 8000 Sans fonction 58,%DB109.DBX169.1,Sans fonction,Télésignal,
169.2,Vi_pic_8000_fk02,BOOL,Touche de fonction F2 de l'écran 8000 Sans fonction 57,%DB109.DBX169.2,Sans fonction,Télésignal,
169.3,Vi_pic_8000_fk03,BOOL,Touche de fonction F3 de l'écran 8000 Sans fonction 57,%DB109.DBX169.3,Sans fonction,Télésignal,
169.4,Vi_pic_8000_fk04,BOOL,Touche de fonction F4 de l'écran 8000 Sans fonction 57,%DB109.DBX169.4,Sans fonction,Télésignal,
169.5,Vi_pic_8000_fk05,BOOL,Touche de fonction F5 de l'écran 8000 Sans fonction 58,%DB109.DBX169.5,Sans fonction,Télésignal,
169.6,Vi_pic_8000_fk06,BOOL,Touche de fonction F6 de l'écran 8000 Sans fonction 58,%DB109.DBX169.6,Sans fonction,Télésignal,
169.7,Vi_pic_8000_fk07,BOOL,Touche de fonction F7 de l'écran 8000 Sans fonction 59,%DB109.DBX169.7,Sans fonction,Télésignal,
170.0,Vi_pic_8000_fk08,BOOL,Touche de fonction F8 de l'écran 8000 Sans fonction 60,%DB109.DBX170.0,Sans fonction,Télésignal,
170.1,Vi_pic_8000_fk09,BOOL,Touche de fonction F9 de l'écran 8000 Sans fonction 59,%DB109.DBX170.1,Sans fonction,Télésignal,
170.2,Vi_pic_8000_fk10,BOOL,Touche de fonction F10 de l'écran 8000 Sans fonction 59,%DB109.DBX170.2,Sans fonction,Télésignal,
170.3,Vi_pic_8100_fk01,BOOL,Touche de fonction F1 de l'écran 8100 Sans fonction 59,%DB109.DBX170.3,Sans fonction,Télésignal,
170.4,Vi_pic_8100_fk02,BOOL,Touche de fonction F2 de l'écran 8100 Sans fonction 58,%DB109.DBX170.4,Sans fonction,Télésignal,
170.5,Vi_pic_8100_fk03,BOOL,Touche de fonction F3 de l'écran 8100 Sans fonction 58,%DB109.DBX170.5,Sans fonction,Télésignal,
170.6,Vi_pic_8100_fk04,BOOL,Touche de fonction F4 de l'écran 8100 Sans fonction 58,%DB109.DBX170.6,Sans fonction,Télésignal,
170.7,Vi_pic_8100_fk05,BOOL,Touche de fonction F5 de l'écran 8100 Sans fonction 59,%DB109.DBX170.7,Sans fonction,Télésignal,
171.0,Vi_pic_8100_fk06,BOOL,Touche de fonction F6 de l'écran 8100 Sans fonction 59,%DB109.DBX171.0,Sans fonction,Télésignal,
171.1,Vi_pic_8100_fk07,BOOL,Touche de fonction F7 de l'écran 8100 Sans fonction 60,%DB109.DBX171.1,Sans fonction,Télésignal,
171.2,Vi_pic_8100_fk08,BOOL,Touche de fonction F8 de l'écran 8100 Sans fonction 61,%DB109.DBX171.2,Sans fonction,Télésignal,
171.3,Vi_pic_8100_fk09,BOOL,Touche de fonction F9 de l'écran 8100 Sans fonction 60,%DB109.DBX171.3,Sans fonction,Télésignal,
171.4,Vi_pic_8100_fk10,BOOL,Touche de fonction F10 de l'écran 8100 Sans fonction 60,%DB109.DBX171.4,Sans fonction,Télésignal,
171.5,Vi_pic_8200_fk01,BOOL,Touche de fonction F1 de l'écran 8200 Sans fonction 60,%DB109.DBX171.5,Sans fonction,Télésignal,
171.6,Vi_pic_8200_fk02,BOOL,Touche de fonction F2 de l'écran 8200 Sans fonction 59,%DB109.DBX171.6,Sans fonction,Télésignal,
171.7,Vi_pic_8200_fk03,BOOL,Touche de fonction F3 de l'écran 8200 Sans fonction 59,%DB109.DBX171.7,Sans fonction,Télésignal,
172.0,Vi_pic_8200_fk04,BOOL,Touche de fonction F4 de l'écran 8200 Sans fonction 59,%DB109.DBX172.0,Sans fonction,Télésignal,
172.1,Vi_pic_8200_fk05,BOOL,Touche de fonction F5 de l'écran 8200 P DWON Sans fonction,%DB109.DBX172.1,Sans fonction,Télésignal,
172.2,Vi_pic_8200_fk06,BOOL,Touche de fonction F6 de l'écran 8200 Sans fonction 60,%DB109.DBX172.2,Sans fonction,Télésignal,
172.3,Vi_pic_8200_fk07,BOOL,Touche de fonction F7 de l'écran 8200 w C mw Sans fonction,%DB109.DBX172.3,Sans fonction,Télésignal,
172.4,Vi_pic_8200_fk08,BOOL,Touche de fonction F8 de l'écran 8200 w Sans fonction,%DB109.DBX172.4,Sans fonction,Télésignal,
172.5,Vi_pic_8200_fk09,BOOL,Touche de fonction F9 de l'écran 8200 Sans fonction 61,%DB109.DBX172.5,Sans fonction,Télésignal,
172.6,Vi_pic_8200_fk10,BOOL,Touche de fonction F10 de l'écran 8200 Sans fonction 61,%DB109.DBX172.6,Sans fonction,Télésignal,
172.7,Vi_pic_8300_fk01,BOOL,Touche de fonction F1 de l'écran 8300 Sans fonction 61,%DB109.DBX172.7,Sans fonction,Télésignal,
173.0,Vi_pic_8300_fk02,BOOL,Touche de fonction F2 de l'écran 8300 Sans fonction 60,%DB109.DBX173.0,Sans fonction,Télésignal,
173.1,Vi_pic_8300_fk03,BOOL,Touche de fonction F3 de l'écran 8300 Sans fonction 60,%DB109.DBX173.1,Sans fonction,Télésignal,
173.2,Vi_pic_8300_fk04,BOOL,Touche de fonction F4 de l'écran 8300 Sans fonction 60,%DB109.DBX173.2,Sans fonction,Télésignal,
173.3,Vi_pic_8300_fk05,BOOL,Touche de fonction F5 de l'écran 8300 Sans fonction 60,%DB109.DBX173.3,Sans fonction,Télésignal,
173.4,Vi_pic_8300_fk06,BOOL,Touche de fonction F6 de l'écran 8300 Sans fonction 61,%DB109.DBX173.4,Sans fonction,Télésignal,
173.5,Vi_pic_8300_fk07,BOOL,Touche de fonction F7 de l'écran 8300 Sans fonction 61,%DB109.DBX173.5,Sans fonction,Télésignal,
173.6,Vi_pic_8300_fk08,BOOL,Touche de fonction F8 de l'écran 8300 Sans fonction 62,%DB109.DBX173.6,Sans fonction,Télésignal,
173.7,Vi_pic_8300_fk09,BOOL,Touche de fonction F9 de l'écran 8300 Sans fonction 62,%DB109.DBX173.7,Sans fonction,Télésignal,
174.0,Vi_pic_8300_fk10,BOOL,Touche de fonction F10 de l'écran 8300 Sans fonction 62,%DB109.DBX174.0,Sans fonction,Télésignal,
174.1,Vi_pic_8400_fk01,BOOL,Touche de fonction F1 de l'écran 8400 Sans fonction 62,%DB109.DBX174.1,Sans fonction,Télésignal,
